spp	x	y
Bertholletia excelsa	-60.665108	2.50083
Bertholletia excelsa	-60.051672	-2.981995
Bertholletia excelsa	-54.937659	-2.67344
Bertholletia excelsa	-54.845418	-11.924441
Bertholletia excelsa	-60.743125	1.75606
Bertholletia excelsa	-58.281944	-9.123889
Bertholletia excelsa	-55.82610749	-9.487036834
Bertholletia excelsa	-51.2243	-6.4033
Bertholletia excelsa	-51.85480367	-3.598629583
Bertholletia excelsa	-60.228983	-3.768509
Bertholletia excelsa	-54.12621668	-3.857449457
Bertholletia excelsa	-67.388331	-10.202219
Bertholletia excelsa	-56.387317	-10.250459
Bertholletia excelsa	-55.053611	-2.851944
Bertholletia excelsa	-55.90000832	-9.482780374
Bertholletia excelsa	-52.527211	-0.268714
Bertholletia excelsa	-70.37838766	-4.334630871
Bertholletia excelsa	-55.0369	-11.0986
Bertholletia excelsa	-63.05305745	-7.003774953
Bertholletia excelsa	-50.13582961	-4.392424341
Bertholletia excelsa	-55.86712544	-9.420882387
Bertholletia excelsa	-50.01429288	-4.302871196
Bertholletia excelsa	-65.522035	-4.460961
Bertholletia excelsa	-56.2952	-9.9
Bertholletia excelsa	-61.007144	1.51378
Bertholletia excelsa	-67.36667	0.40556
Bertholletia excelsa	-68.585127	-10.846143
Bertholletia excelsa	-64.3943	-9.1517
Bertholletia excelsa	-48.06183	-1.61872
Bertholletia excelsa	-54.677778	-5.013608
Bertholletia excelsa	-57.240753	0.25648
Bertholletia excelsa	-58.664764	-3.946261
Bertholletia excelsa	-59.37703	-10.237395
Bertholletia excelsa	-72.73999662	-7.403591651
Bertholletia excelsa	-68.7	-9.1
Bertholletia excelsa	-63.36756	-8.98427
Bertholletia excelsa	-63.0014	-9.2337
Bertholletia excelsa	-68.771667	-10.82
Bertholletia excelsa	-58.781627	-3.284782
