spp	x	y
Iriartea deltoidea	-63.854599	-17.627008
Iriartea deltoidea	-77.630144	-1.064701
Iriartea deltoidea	-69.83921	-2.85075
Iriartea deltoidea	-74.15965	1.73971
Iriartea deltoidea	-70.6493	-2.04067
Iriartea deltoidea	-74.29466	3.35987
Iriartea deltoidea	-69.97423	-2.44571
Iriartea deltoidea	-76.7249	5.92513
Iriartea deltoidea	-69.97423	-2.98577
Iriartea deltoidea	-70.91932	0.92963
Iriartea deltoidea	-84.991028	10.750781
Iriartea deltoidea	-76.486472	7.186944
Iriartea deltoidea	-76.313481	-0.475331
Iriartea deltoidea	-69.313431	-12.877409
Iriartea deltoidea	-79.000958	-0.124467
Iriartea deltoidea	-73.55633	-12.901462
Iriartea deltoidea	-78.367224	-3.049375
Iriartea deltoidea	-70.6493	1.46968
Iriartea deltoidea	-76.58989	1.19965
Iriartea deltoidea	-83.466389	8.752889
Iriartea deltoidea	-76.861694	5.108222
Iriartea deltoidea	-55.483611	-10.979167
Iriartea deltoidea	-80.623611	8.825278
Iriartea deltoidea	-77.197611	8.225389
Iriartea deltoidea	-73.75866	4.13144
Iriartea deltoidea	-83.52032	8.609666
Iriartea deltoidea	-76.942397	-0.163779
Iriartea deltoidea	-77.415639	8.588222
Iriartea deltoidea	-79.769251	-3.656827
Iriartea deltoidea	-75.95303	1.46119
Iriartea deltoidea	-75.94286	1.41469
Iriartea deltoidea	-78.98249	0.766169
Iriartea deltoidea	-78.95756	0.660278
Iriartea deltoidea	-79.242012	-2.551146
Iriartea deltoidea	-78.662243	-4.248378
Iriartea deltoidea	-79.205671	0.47969
Iriartea deltoidea	-79.173008	0.61607
Iriartea deltoidea	-79.178357	0.632429
Iriartea deltoidea	-79.723951	-3.513075
Iriartea deltoidea	-76.673778	5.023667
Iriartea deltoidea	-83.753428	9.755104
Iriartea deltoidea	-79.113379	-2.140096
Iriartea deltoidea	-79.379074	-0.289585
Iriartea deltoidea	-79.708555	-0.381534
Iriartea deltoidea	-78.743822	1.015426
Iriartea deltoidea	-79.867482	0.498438
Iriartea deltoidea	-79.05	-0.3
Iriartea deltoidea	-79.15	-0.23
Iriartea deltoidea	-79.13	-0.28
Iriartea deltoidea	-68.97	-12.51
Iriartea deltoidea	-73.05	2.336944
Iriartea deltoidea	-77.55847	-0.829829
Iriartea deltoidea	-77.095256	-0.620146
Iriartea deltoidea	-77.070932	-0.642987
Iriartea deltoidea	-75.461696	-0.901271
Iriartea deltoidea	-76.75934	0.009319
Iriartea deltoidea	-77.504995	0.200191
Iriartea deltoidea	-77.618117	-0.135339
Iriartea deltoidea	-75.457605	-0.895548
Iriartea deltoidea	-77.912548	-0.986769
Iriartea deltoidea	-77.357689	0.17212
Iriartea deltoidea	-77.512879	0.354546
Iriartea deltoidea	-69.04	-12.53
Iriartea deltoidea	-68.85	-12.5
Iriartea deltoidea	-68.81	-12.5
Iriartea deltoidea	-68.81	-12.49
Iriartea deltoidea	-68.76	-12.5
Iriartea deltoidea	-68.75	-12.5
Iriartea deltoidea	-68.88	-12.59
Iriartea deltoidea	-68.86	-12.46
Iriartea deltoidea	-69.53	-11.04
Iriartea deltoidea	-69.57	-11.01
Iriartea deltoidea	-69.53	-10.99
Iriartea deltoidea	-69.57	-11.05
Iriartea deltoidea	-69.56	-11.2
Iriartea deltoidea	-69.33	-12.65
Iriartea deltoidea	-69.45	-12.69
Iriartea deltoidea	-69.68	-12.86
Iriartea deltoidea	-69.76	-12.89
Iriartea deltoidea	-69.13	-12.46
Iriartea deltoidea	-69.08	-12.47
Iriartea deltoidea	-70.33	-12.92
Iriartea deltoidea	-70.3	-12.89
Iriartea deltoidea	-70.3	-12.86
Iriartea deltoidea	-70.29	-12.87
Iriartea deltoidea	-70.26	-12.94
Iriartea deltoidea	-70.28	-12.91
Iriartea deltoidea	-70.18	-12.89
Iriartea deltoidea	-70.19	-12.83
Iriartea deltoidea	-70.35	-13.03
Iriartea deltoidea	-70.33	-13.03
Iriartea deltoidea	-75.471111	1.542778
Iriartea deltoidea	-77.289983	-2.338659
Iriartea deltoidea	-77.277984	-2.305117
Iriartea deltoidea	-76.643791	-2.446514
