spp	x	y
Eschweilera coriacea	-58.65	6.03
Eschweilera coriacea	-60.58	5.75
Eschweilera coriacea	-72.33	-0.42
Eschweilera coriacea	-72.0791667	-0.6515
Eschweilera coriacea	-77	3.92
Eschweilera coriacea	-71	-1.47
Eschweilera coriacea	-76.3	-0.83
Eschweilera coriacea	-77.75	-0.98
Eschweilera coriacea	-42.66	-3.42
Eschweilera coriacea	-43.875	-4.59
Eschweilera coriacea	-58.86	-11.88
Eschweilera coriacea	-51.48	-14.04
Eschweilera coriacea	-58.86	-11.7
Eschweilera coriacea	-62.05	-10.1
Eschweilera coriacea	-71.480894	3.969018
Eschweilera coriacea	-73.460707	6.983667
Eschweilera coriacea	-74.682954	2.335193
Eschweilera coriacea	-75.067983	5.995683
Eschweilera coriacea	-72.949889	-1.099
Eschweilera coriacea	-72.917161	-1.160056
Eschweilera coriacea	-77.132012	-0.463324
Eschweilera coriacea	-77.050402	-0.463304
Eschweilera coriacea	-69.871887	5.696767
Eschweilera coriacea	-67.83711	6.173495
Eschweilera coriacea	-69.262539	5.772748
